amount,is_international,hour,is_night,high_amount_flag,category_code,device_type_code,channel_code,entry_mode_code,country_code,is_fraud
1591.53,1,10,0,0,4,1,0,4,2,0
2181.94,0,21,0,0,4,1,1,4,0,0
2385.85,1,17,0,0,1,0,1,4,2,0
1523.42,0,4,1,0,4,2,0,1,0,0
2748.11,0,0,1,0,3,1,0,3,0,0
2600.21,0,19,0,0,3,0,1,1,0,0
1588.61,0,9,0,0,2,1,0,2,0,0
862.97,0,12,0,0,4,2,0,0,0,0
993.42,0,16,0,0,4,2,1,1,0,0
1626.66,0,12,0,0,1,0,0,0,0,0
2886.84,0,23,1,0,0,0,0,2,0,0
2588.09,1,18,0,0,4,0,1,1,1,0
1056.2,0,0,1,0,1,1,1,0,0,0
1914.79,0,5,1,0,1,0,1,1,0,0
1994.37,0,23,1,0,5,0,0,2,0,0
1000.29,0,2,1,0,0,2,1,0,0,0
1423.5,1,19,0,0,0,0,0,0,4,0
294.81,0,23,1,0,1,0,0,3,0,0
1423.04,0,12,0,0,3,0,0,2,0,0
1673.01,1,17,0,0,2,1,0,2,3,0
1769.35,0,1,1,0,3,1,0,3,0,0
629.49,0,9,0,0,3,0,1,2,0,0
2616.48,1,19,0,0,0,1,0,2,1,0
1288.1,0,8,0,0,5,0,0,2,0,0
969.55,0,10,0,0,0,0,1,2,0,0
2536.32,0,8,0,0,3,0,1,0,0,0
1033.79,0,6,1,0,0,0,0,1,0,0
1883.03,0,12,0,0,0,1,0,1,0,0
1433.93,1,17,0,0,3,1,0,3,4,0
1596.03,0,12,0,0,5,0,0,4,0,0
10.0,1,12,0,0,0,0,0,2,4,0
2762.17,0,13,0,0,0,0,1,0,0,0
11352.05,1,13,0,1,1,1,0,1,4,1
1921.29,0,20,0,0,3,1,0,0,0,0
3370.23,0,5,1,0,0,1,0,4,0,0
892.06,1,6,1,0,2,1,0,2,2,0
1553.05,0,16,0,0,0,0,0,0,0,0
918.87,1,21,0,0,3,0,0,0,3,0
1620.39,0,3,1,0,4,1,0,0,0,0
1472.79,0,16,0,0,3,1,0,2,0,0
1639.66,0,13,0,0,5,1,1,2,0,0
1390.19,1,6,1,0,1,2,0,2,4,0
1942.39,1,11,0,0,0,2,0,2,4,0
2379.63,0,22,0,0,4,0,0,4,0,0
2008.52,0,5,1,0,0,0,0,4,0,0
3063.88,0,12,0,0,1,1,0,3,0,0
1278.08,0,15,0,0,0,2,0,1,0,0
2141.0,0,9,0,0,1,0,0,0,0,0
1954.11,1,13,0,0,3,2,0,1,1,0
1530.75,0,8,0,0,5,1,0,2,0,0
1717.35,0,18,0,0,2,1,0,2,0,0
551.68,0,17,0,0,5,1,0,3,0,0
2270.83,0,21,0,0,2,1,1,3,0,0
2113.36,0,7,0,0,3,0,0,0,0,0
1798.51,1,2,1,0,4,0,1,1,1,0
2467.76,0,3,1,0,3,2,1,3,0,0
778.67,0,1,1,0,0,0,0,2,0,0
471.49,0,8,0,0,3,0,0,0,0,0
8576.86,1,16,0,1,0,0,1,3,3,1
1935.7,0,20,0,0,4,0,0,4,0,0
965.57,1,11,0,0,0,0,0,1,4,0
1735.48,0,21,0,0,3,0,1,3,0,0
1002.61,0,21,0,0,1,1,0,4,0,0
8632.16,1,21,0,1,1,1,0,4,2,1
1509.24,1,20,0,0,4,1,0,0,3,0
2002.68,0,13,0,0,1,0,0,4,0,0
1420.76,0,17,0,0,0,1,0,0,0,0
2287.93,1,23,1,0,4,2,1,4,4,0
1061.18,0,11,0,0,0,1,0,3,0,0
1650.33,1,7,0,0,4,0,1,2,1,0
134.28,0,21,0,0,4,0,0,1,0,0
1747.62,0,16,0,0,5,2,1,2,0,0
1816.56,0,13,0,0,0,2,0,2,0,0
2090.34,0,14,0,0,4,1,0,0,0,0
1607.66,0,16,0,0,0,0,0,0,0,0
2938.43,0,0,1,0,0,0,0,0,0,0
2342.58,1,21,0,0,0,2,1,0,2,0
847.84,0,16,0,0,4,0,1,1,0,0
2088.59,0,15,0,0,0,1,0,1,0,0
504.06,0,3,1,0,3,0,0,2,0,0
1840.23,1,17,0,0,0,1,0,3,1,0
608.76,0,4,1,0,0,0,0,2,0,0
1275.06,0,8,0,0,2,0,0,2,0,0
1153.97,0,12,0,0,1,0,0,3,0,0
1408.48,0,9,0,0,1,0,0,3,0,0
881.51,0,2,1,0,0,1,1,0,0,0
985.66,0,1,1,0,1,0,1,4,0,0
2359.88,1,9,0,0,0,2,1,0,1,0
2035.09,0,21,0,0,3,0,0,2,0,0
1284.52,0,23,1,0,4,0,0,3,0,0
1641.78,0,22,0,0,4,2,0,0,0,0
2053.13,1,8,0,0,1,0,1,2,3,0
1241.21,0,13,0,0,4,0,1,2,0,0
1381.75,1,0,1,0,5,0,0,2,2,0
1766.58,0,23,1,0,0,1,0,2,0,0
3019.97,1,7,0,0,5,1,0,0,1,0
420.79,1,22,0,0,0,1,0,1,1,0
1585.81,0,10,0,0,2,2,0,0,0,0
2703.68,0,10,0,0,0,0,0,0,0,0
1603.06,1,6,1,0,3,1,0,0,3,0
10.0,0,18,0,0,2,0,0,3,0,0
654.07,1,8,0,0,0,0,1,1,1,0
2164.24,0,2,1,0,3,0,1,1,0,0
6370.64,1,11,0,1,2,1,0,2,2,1
2120.58,0,5,1,0,1,0,0,3,0,0
939.81,0,8,0,0,1,0,1,0,0,0
912.88,0,1,1,0,1,0,0,2,0,0
2590.97,0,18,0,0,3,2,0,2,0,0
1301.61,1,7,0,0,4,0,0,2,2,0
2051.87,1,19,0,0,3,0,1,2,4,0
1537.23,0,0,1,0,3,1,0,3,0,0
3439.89,1,8,0,0,0,0,0,0,3,1
656.48,0,3,1,0,0,0,0,4,0,0
1650.89,1,3,1,0,2,0,0,1,3,1
2598.67,0,0,1,0,4,1,1,3,0,0
824.32,1,18,0,0,4,0,0,3,4,0
2063.32,0,8,0,0,4,0,0,1,0,0
1312.43,0,3,1,0,4,0,0,0,0,0
751.83,0,18,0,0,3,0,0,1,0,0
1805.52,1,3,1,0,2,0,1,2,2,0
2214.66,0,17,0,0,4,0,1,4,0,0
934.33,1,22,0,0,5,1,0,1,1,0
79.94,0,3,1,0,0,0,0,3,0,0
875.3,1,19,0,0,0,2,1,4,4,0
1366.84,0,12,0,0,1,1,0,0,0,0
514.41,0,1,1,0,2,0,0,1,0,0
1390.47,0,17,0,0,1,0,0,3,0,0
534.98,0,17,0,0,0,2,0,1,0,0
1943.74,1,13,0,0,3,2,1,2,3,0
1416.4,0,10,0,0,0,0,0,4,0,0
1853.64,0,0,1,0,1,0,1,1,0,0
1611.55,0,11,0,0,3,0,0,3,0,0
1085.81,1,14,0,0,3,0,0,1,4,0
1046.54,1,17,0,0,1,0,0,0,3,0
1964.14,0,5,1,0,4,0,1,3,0,0
1258.29,1,17,0,0,0,1,1,0,3,0
732.39,0,20,0,0,0,0,0,1,0,0
76.64,1,16,0,0,3,1,1,2,3,0
825.47,0,17,0,0,3,0,0,1,0,0
10136.38,1,0,1,1,1,1,0,1,2,1
1101.44,0,15,0,0,5,1,0,4,0,0
1288.36,0,10,0,0,0,0,0,2,0,0
2393.53,0,17,0,0,5,2,0,3,0,0
1910.92,0,2,1,0,5,0,1,1,0,0
1880.06,0,4,1,0,0,1,0,2,0,0
1254.5,1,17,0,0,0,2,0,3,4,0
662.73,0,18,0,0,1,0,1,1,0,0
1417.14,0,11,0,0,5,0,0,3,0,0
1727.28,0,18,0,0,4,0,1,2,0,0
1838.32,0,18,0,0,4,0,0,2,0,0
2255.88,0,14,0,0,3,0,0,0,0,0
975.92,1,6,1,0,0,0,0,0,4,0
1724.19,1,2,1,0,0,2,1,1,2,0
2466.22,0,17,0,0,5,0,1,3,0,0
2176.4,0,6,1,0,3,0,1,3,0,0
1989.06,1,14,0,0,0,1,0,4,4,0
1542.17,0,10,0,0,2,1,1,2,0,0
3049.12,0,11,0,0,1,0,1,0,0,0
1029.0,1,5,1,0,3,0,1,1,3,0
1274.72,1,0,1,0,4,0,0,4,2,0
10.0,1,23,1,0,5,0,0,4,4,0
1228.24,1,3,1,0,2,1,0,1,4,0
1254.72,1,10,0,0,1,1,0,0,3,0
836.93,1,11,0,0,2,0,0,2,4,0
1905.54,0,13,0,0,1,1,0,3,0,0
1327.45,1,22,0,0,1,0,1,4,2,0
10.28,0,8,0,0,2,0,0,0,0,0
416.52,0,5,1,0,1,1,1,0,0,0
498.2,0,22,0,0,3,0,1,2,0,0
1217.85,0,5,1,0,5,0,0,4,0,0
2529.65,0,0,1,0,4,0,0,1,0,0
2716.72,0,5,1,0,3,0,1,1,0,0
229.02,0,3,1,0,4,0,1,3,0,0
1593.35,0,8,0,0,2,0,0,0,0,0
2445.57,0,8,0,0,2,0,0,2,0,0
1558.42,0,11,0,0,4,1,0,3,0,0
1752.92,1,8,0,0,2,1,0,0,4,0
2009.85,0,0,1,0,1,1,1,1,0,0
1517.59,0,18,0,0,3,0,0,1,0,0
1050.76,1,6,1,0,0,2,1,1,3,0
2728.23,0,20,0,0,0,0,0,1,0,0
2366.56,0,22,0,0,4,0,0,1,0,0
3223.03,0,1,1,0,0,1,1,4,0,0
1595.03,1,11,0,0,3,0,0,1,3,0
1742.05,1,14,0,0,4,1,0,2,3,0
490.06,0,10,0,0,4,0,0,3,0,0
1871.28,0,1,1,0,0,0,1,0,0,0
1882.14,1,7,0,0,3,1,0,4,1,0
2142.79,0,8,0,0,0,1,1,4,0,0
1862.06,0,8,0,0,1,0,0,4,0,0
10.0,0,10,0,0,3,0,0,2,0,0
1611.81,0,14,0,0,5,2,1,0,0,0
734.61,0,1,1,0,1,0,0,0,0,0
1185.41,1,18,0,0,0,2,1,4,1,0
1375.5,1,5,1,0,4,1,1,2,3,0
529.49,1,10,0,0,3,0,0,0,1,0
2584.49,1,7,0,0,0,1,1,1,3,0
2289.91,0,17,0,0,1,0,0,2,0,0
1981.38,0,2,1,0,0,0,0,1,0,0
2286.13,0,13,0,0,4,1,0,3,0,0
2464.91,0,13,0,0,3,0,0,1,0,0
771.59,0,0,1,0,4,0,0,1,0,0
1913.73,1,18,0,0,0,2,0,2,1,0
3128.33,1,13,0,0,5,1,1,0,4,0
2698.0,0,23,1,0,3,0,1,4,0,0
1641.79,1,22,0,0,5,0,0,3,4,0
3301.82,0,17,0,0,1,0,0,4,0,0
791.32,1,7,0,0,0,0,1,3,1,0
1479.58,1,10,0,0,0,0,0,0,1,0
1629.08,0,22,0,0,0,1,1,0,0,0
1975.24,1,8,0,0,3,0,0,3,3,0
2230.09,1,7,0,0,3,0,0,4,3,0
2455.71,0,17,0,0,3,0,1,3,0,0
1545.13,0,12,0,0,2,2,0,1,0,0
2295.24,0,11,0,0,0,0,1,3,0,0
465.93,0,21,0,0,4,0,1,3,0,0
652.96,0,6,1,0,5,0,0,4,0,0
2233.92,0,12,0,0,3,0,0,1,0,0
1831.0,1,14,0,0,2,0,0,1,2,0
1720.14,1,20,0,0,3,2,0,0,3,0
2563.65,1,11,0,0,4,0,0,3,3,0
511.53,1,9,0,0,5,1,0,2,2,0
1267.54,1,23,1,0,4,0,1,4,4,0
924.68,1,11,0,0,3,1,0,1,3,0
920.46,0,13,0,0,4,0,1,3,0,0
1421.95,1,4,1,0,0,0,0,2,1,0
1008.88,1,18,0,0,0,0,1,3,3,0
3390.36,0,19,0,0,1,1,0,2,0,0
2328.51,0,17,0,0,2,1,0,3,0,0
10.0,0,7,0,0,1,0,1,3,0,0
2020.26,0,16,0,0,1,0,0,0,0,0
405.33,0,13,0,0,4,2,0,3,0,0
261.85,1,8,0,0,3,2,0,1,4,0
1010.92,0,9,0,0,0,0,1,4,0,0
18.07,1,16,0,0,1,0,0,0,1,0
272.15,0,7,0,0,4,0,0,0,0,0
1987.5,0,12,0,0,0,1,0,4,0,0
1156.14,1,2,1,0,1,2,0,0,4,0
1998.81,0,13,0,0,4,0,0,2,0,0
1953.33,0,4,1,0,4,0,0,1,0,0
1465.06,0,7,0,0,4,1,0,1,0,0
1992.22,0,21,0,0,0,1,1,1,0,0
773.39,0,4,1,0,3,0,1,1,0,0
4765.41,0,22,0,0,0,0,0,4,0,1
1051.49,0,0,1,0,1,1,0,4,0,0
898.43,1,4,1,0,3,0,0,3,4,0
1951.32,0,20,0,0,2,0,0,0,0,0
2124.34,0,18,0,0,2,0,1,4,0,0
814.72,0,4,1,0,3,0,1,1,0,0
1681.55,1,0,1,0,3,1,0,0,1,0
2522.6,0,13,0,0,5,0,0,2,0,0
931.96,0,18,0,0,4,1,0,1,0,0
1804.49,0,14,0,0,4,0,1,1,0,0
1652.58,0,16,0,0,1,0,1,0,0,0
1095.28,0,4,1,0,2,0,0,3,0,0
2398.69,0,22,0,0,3,0,0,0,0,0
2756.3,0,19,0,0,3,0,0,1,0,0
1469.81,0,23,1,0,4,0,0,4,0,0
1600.0,0,16,0,0,2,0,1,2,0,0
695.96,1,2,1,0,5,0,1,1,4,0
1434.0,1,12,0,0,0,0,0,3,4,0
926.17,1,22,0,0,4,2,0,1,4,0
1513.12,1,17,0,0,0,0,1,4,3,0
1030.6,0,19,0,0,3,0,0,1,0,0
2652.55,1,1,1,0,1,0,0,3,1,0
1637.73,0,17,0,0,3,0,1,0,0,0
1469.52,0,2,1,0,2,0,1,2,0,0
824.52,0,19,0,0,4,1,0,0,0,0
2165.46,1,23,1,0,0,0,0,3,4,0
2599.14,0,23,1,0,5,1,0,3,0,0
1520.75,0,10,0,0,3,1,0,1,0,0
10.0,0,7,0,0,2,1,0,1,0,0
402.98,0,1,1,0,4,2,0,3,0,0
2231.55,0,10,0,0,2,0,0,2,0,0
1116.84,0,12,0,0,4,1,1,1,0,0
809.76,1,16,0,0,1,0,0,1,3,0
1343.2,0,22,0,0,4,0,0,0,0,0
1592.22,1,16,0,0,3,0,0,0,1,0
1329.12,1,14,0,0,4,0,1,3,4,0
2823.4,1,16,0,0,2,1,0,4,4,0
1425.16,1,5,1,0,2,0,1,2,1,0
1335.82,0,9,0,0,0,1,0,2,0,0
2427.47,0,5,1,0,0,2,1,4,0,0
10.0,1,8,0,0,4,1,1,1,4,0
1573.27,0,14,0,0,0,0,0,0,0,0
968.45,0,11,0,0,0,0,0,2,0,0
869.65,0,19,0,0,4,0,0,0,0,0
869.53,1,15,0,0,1,0,0,0,2,0
2593.5,0,15,0,0,4,1,0,0,0,0
10.0,0,21,0,0,0,1,0,4,0,0
2192.73,1,18,0,0,4,0,1,3,4,0
1684.3,0,11,0,0,0,0,0,4,0,0
8117.58,1,1,1,1,2,2,1,3,1,1
2272.89,0,4,1,0,3,0,0,4,0,0
1386.62,1,10,0,0,0,0,0,3,4,0
754.47,0,7,0,0,3,0,0,4,0,0
807.81,1,22,0,0,4,0,0,0,4,0
2161.83,0,2,1,0,4,1,0,4,0,0
1181.14,0,23,1,0,3,2,0,0,0,0
1756.51,0,7,0,0,1,0,0,0,0,0
367.13,0,23,1,0,4,0,1,4,0,0
1807.51,0,22,0,0,2,0,0,2,0,0
754.76,0,1,1,0,0,0,1,1,0,0
910.26,0,11,0,0,0,1,0,4,0,0
807.24,0,12,0,0,0,1,0,2,0,0
10.0,1,19,0,0,4,1,0,2,4,0
1762.25,0,6,1,0,3,0,0,0,0,0
1259.49,0,8,0,0,0,1,1,3,0,0
1774.33,0,17,0,0,2,0,0,2,0,0
1835.81,0,9,0,0,3,1,1,0,0,0
1770.81,0,19,0,0,5,0,0,2,0,0
2048.18,1,21,0,0,1,0,1,1,1,0
1563.85,0,6,1,0,0,2,0,2,0,0
1447.75,1,5,1,0,0,0,0,2,2,0
1030.85,1,9,0,0,2,0,0,2,1,0
1625.03,0,11,0,0,0,1,1,4,0,0
3774.93,1,11,0,0,4,1,0,3,4,1
1542.32,0,10,0,0,5,0,0,2,0,0
2424.85,0,18,0,0,1,0,1,3,0,0
1636.57,0,10,0,0,3,0,1,4,0,0
1434.91,1,12,0,0,4,1,1,1,4,0
1364.39,1,2,1,0,3,1,0,3,1,0
5548.31,1,2,1,1,0,0,0,0,4,1
528.9,1,3,1,0,1,1,1,0,2,0
873.16,0,10,0,0,2,0,1,4,0,0
2345.58,0,12,0,0,0,1,1,1,0,0
615.21,0,19,0,0,2,0,0,2,0,0
2333.03,1,5,1,0,0,1,1,1,4,0
950.49,1,4,1,0,4,0,0,3,2,0
2996.77,1,0,1,0,1,2,0,2,4,0
2244.1,0,7,0,0,0,0,1,1,0,0
1690.37,0,11,0,0,4,0,1,3,0,0
2262.45,0,0,1,0,1,1,0,2,0,0
1792.99,0,16,0,0,4,1,0,3,0,0
1747.64,1,15,0,0,3,1,0,1,4,0
1679.13,0,21,0,0,3,1,0,0,0,0
996.07,1,23,1,0,4,0,0,4,2,0
2081.34,0,1,1,0,0,1,0,4,0,0
1172.92,1,7,0,0,4,0,0,3,4,0
1338.32,0,14,0,0,1,0,0,1,0,0
599.12,0,12,0,0,4,0,0,0,0,0
1324.88,0,19,0,0,1,1,1,3,0,0
2748.12,0,21,0,0,1,1,0,3,0,0
366.35,0,3,1,0,0,1,0,1,0,0
1139.27,1,13,0,0,4,0,1,3,2,0
1593.27,0,10,0,0,1,1,0,2,0,0
1399.18,1,16,0,0,4,0,0,1,3,0
1350.83,0,0,1,0,2,0,0,4,0,0
289.91,0,21,0,0,5,1,1,3,0,0
2166.37,1,14,0,0,2,2,1,4,4,0
6474.88,1,19,0,1,3,0,0,3,1,1
1435.9,0,20,0,0,1,0,0,2,0,0
2103.15,0,12,0,0,2,0,0,3,0,0
1514.65,0,18,0,0,0,1,0,2,0,0
2747.38,0,9,0,0,3,0,0,2,0,0
668.03,1,10,0,0,0,1,1,1,4,0
1081.27,1,4,1,0,5,0,1,3,2,0
1189.44,0,1,1,0,3,0,0,2,0,0
1392.58,1,1,1,0,4,0,1,0,4,0
1717.18,0,6,1,0,4,0,0,3,0,0
2551.48,0,1,1,0,4,1,0,2,0,0
531.11,0,13,0,0,0,0,0,4,0,0
1378.05,0,6,1,0,3,1,0,3,0,0
1588.62,1,17,0,0,4,1,1,3,1,0
10.0,1,0,1,0,3,1,0,0,1,0
1658.9,1,8,0,0,0,1,0,4,4,0
2239.98,1,8,0,0,5,0,1,0,3,0
1590.7,0,12,0,0,3,1,1,2,0,0
479.31,1,10,0,0,0,1,0,1,3,0
1953.27,0,23,1,0,4,0,1,1,0,0
861.84,1,15,0,0,0,0,0,1,3,0
905.35,0,18,0,0,2,1,0,1,0,0
2963.8,1,20,0,0,4,0,0,4,4,0
2915.54,0,4,1,0,3,0,0,4,0,0
10.0,1,17,0,0,0,0,0,3,4,0
1203.68,0,22,0,0,4,1,0,2,0,0
920.91,0,13,0,0,4,1,1,2,0,0
1217.64,1,18,0,0,0,0,0,4,4,0
1112.74,0,18,0,0,4,0,0,3,0,0
1290.95,0,15,0,0,0,0,0,4,0,0
804.79,1,15,0,0,0,0,0,4,2,0
691.51,0,21,0,0,4,2,1,0,0,0
2136.25,1,7,0,0,5,0,0,1,3,0
1314.27,1,17,0,0,5,1,0,0,1,0
2555.53,1,20,0,0,2,0,1,3,4,0
1764.58,1,15,0,0,4,0,0,0,4,0
3280.49,0,16,0,0,4,0,0,4,0,0
2280.62,1,9,0,0,1,0,1,1,3,0
710.28,0,18,0,0,3,2,0,4,0,0
1884.91,0,6,1,0,0,2,1,2,0,0
1927.26,1,14,0,0,0,0,0,0,3,0
2844.98,1,17,0,0,4,2,0,3,2,0
10.0,0,1,1,0,0,1,1,2,0,0
1344.17,0,19,0,0,0,0,0,4,0,0
1595.75,0,23,1,0,2,0,1,2,0,0
2831.97,0,13,0,0,4,1,1,1,0,0
740.02,0,16,0,0,1,0,0,1,0,0
2133.44,0,19,0,0,2,0,1,2,0,0
10582.58,1,20,0,1,4,2,0,1,1,1
1769.47,1,11,0,0,5,0,0,3,3,0
917.57,0,14,0,0,3,2,1,2,0,0
2383.01,0,6,1,0,2,1,1,4,0,0
2750.82,1,21,0,0,4,0,0,4,4,0
1741.85,1,7,0,0,3,1,1,3,4,0
1537.64,0,19,0,0,3,2,1,1,0,0
1071.12,0,2,1,0,1,0,0,2,0,0
1220.99,0,16,0,0,4,2,1,1,0,0
1505.05,0,8,0,0,4,1,1,2,0,0
1826.01,0,15,0,0,4,0,1,3,0,0
799.96,0,10,0,0,0,0,0,3,0,0
1224.12,0,23,1,0,4,1,0,3,0,0
1132.29,0,18,0,0,1,0,1,4,0,0
1932.05,0,9,0,0,4,0,0,1,0,0
1252.83,0,11,0,0,1,0,1,2,0,0
259.89,0,0,1,0,0,0,0,4,0,0
2088.74,1,10,0,0,1,0,0,0,4,0
1510.36,0,6,1,0,5,0,0,1,0,0
2731.39,0,20,0,0,0,0,0,1,0,0
513.03,0,23,1,0,0,1,0,0,0,0
1296.52,0,15,0,0,5,0,1,4,0,0
172.81,0,3,1,0,0,0,1,2,0,0
1600.64,1,18,0,0,4,1,1,2,4,0
5387.26,1,15,0,1,0,0,0,2,1,1
1638.98,1,8,0,0,2,2,1,3,3,0
1102.56,1,19,0,0,0,0,0,1,3,0
10.0,0,16,0,0,3,1,0,3,0,0
10.0,0,0,1,0,3,1,1,1,0,0
1001.95,0,21,0,0,4,1,0,4,0,0
769.07,0,5,1,0,5,1,0,4,0,0
1575.61,0,23,1,0,3,0,1,3,0,0
2100.36,0,1,1,0,4,0,0,3,0,0
1125.71,0,2,1,0,4,0,0,0,0,0
1653.82,1,16,0,0,0,0,0,0,4,0
1624.26,0,7,0,0,0,0,0,2,0,0
1532.51,0,8,0,0,3,1,0,2,0,0
1315.17,1,16,0,0,3,0,1,0,4,0
1134.75,0,3,1,0,0,0,0,3,0,0
2339.07,1,4,1,0,0,0,1,1,2,0
1541.56,0,1,1,0,4,1,0,3,0,0
2213.45,0,19,0,0,5,0,0,1,0,0
1186.89,0,0,1,0,4,0,1,4,0,0
1229.61,0,23,1,0,4,1,0,4,0,0
1072.53,1,14,0,0,0,1,0,4,3,0
2447.83,0,18,0,0,0,0,0,2,0,0
1951.1,0,0,1,0,4,1,1,0,0,0
1246.72,0,10,0,0,1,0,0,2,0,0
1362.33,0,6,1,0,4,0,1,0,0,0
102.38,1,14,0,0,4,2,0,0,1,0
1239.5,0,0,1,0,3,0,0,1,0,0
943.75,1,17,0,0,3,1,1,3,1,0
975.68,0,11,0,0,4,0,1,1,0,0
1384.74,0,21,0,0,5,0,0,4,0,0
337.55,1,4,1,0,4,2,0,0,1,0
651.67,0,20,0,0,5,0,0,2,0,0
2648.2,0,14,0,0,1,0,0,2,0,0
784.18,1,16,0,0,0,1,1,1,2,0
3137.34,0,16,0,0,4,1,0,3,0,0
1238.37,0,17,0,0,4,0,1,4,0,0
3048.32,0,8,0,0,0,0,0,1,0,0
1270.31,0,6,1,0,4,0,0,1,0,0
2312.03,0,13,0,0,1,0,1,0,0,0
1253.56,0,21,0,0,4,1,0,2,0,0
712.28,0,23,1,0,5,1,1,4,0,0
374.02,0,11,0,0,3,0,0,3,0,0
1295.32,0,1,1,0,0,0,0,2,0,0
1138.47,1,17,0,0,3,0,0,3,3,0
807.79,1,7,0,0,0,0,0,4,3,0
824.01,0,3,1,0,3,1,0,1,0,0
624.68,0,13,0,0,5,0,0,1,0,0
485.53,0,1,1,0,0,2,0,1,0,0
1695.14,0,18,0,0,5,0,1,3,0,0
1813.51,1,12,0,0,5,1,1,2,1,0
935.13,1,16,0,0,4,0,0,0,2,0
2358.41,1,10,0,0,1,0,1,3,2,0
1465.71,1,15,0,0,5,1,1,4,3,0
2191.48,1,11,0,0,5,2,0,4,3,0
1834.12,1,3,1,0,4,0,0,4,3,0
1529.71,0,10,0,0,1,0,0,4,0,0
1787.9,1,6,1,0,0,1,0,3,3,0
1226.88,0,14,0,0,0,0,1,0,0,0
968.84,0,1,1,0,0,1,1,0,0,0
1557.53,0,0,1,0,4,0,0,2,0,0
1689.34,0,16,0,0,2,0,0,3,0,0
1011.16,0,18,0,0,2,1,0,0,0,0
1352.66,0,8,0,0,4,1,0,1,0,0
1355.41,1,11,0,0,3,0,1,1,1,0
1480.13,0,19,0,0,1,0,1,2,0,0
10.0,0,4,1,0,1,0,0,3,0,0
1698.32,0,7,0,0,2,1,0,1,0,0
645.85,1,10,0,0,4,0,1,0,4,0
2149.7,0,9,0,0,4,0,0,0,0,0
1040.22,0,20,0,0,1,0,0,4,0,0
1027.94,0,5,1,0,0,0,0,3,0,0
1671.16,0,14,0,0,1,0,1,4,0,0
2286.78,0,17,0,0,1,0,0,3,0,0
867.31,0,12,0,0,3,0,0,3,0,0
1081.96,1,2,1,0,0,1,0,0,3,0
2151.5,1,16,0,0,5,0,0,1,2,0
2321.49,0,12,0,0,3,2,1,4,0,0
1584.05,0,15,0,0,1,2,0,4,0,0
1295.53,1,11,0,0,0,0,1,1,4,0
434.69,0,23,1,0,0,0,0,1,0,0
406.88,0,18,0,0,3,0,0,2,0,0
1202.03,0,0,1,0,4,0,0,3,0,0
4569.21,1,19,0,0,4,1,0,4,4,1
1236.2,0,0,1,0,2,0,0,3,0,0
1018.61,1,16,0,0,2,1,0,4,4,0
530.51,1,0,1,0,5,0,0,0,1,0
1181.79,0,18,0,0,5,1,0,1,0,0
2387.24,0,13,0,0,2,0,1,0,0,0
1423.84,0,5,1,0,3,0,0,4,0,0
833.21,0,15,0,0,1,1,1,4,0,0
2190.17,0,12,0,0,0,1,1,3,0,0
994.48,0,21,0,0,5,0,0,3,0,0
1324.84,0,9,0,0,1,1,0,2,0,0
1270.35,1,9,0,0,2,1,1,2,4,0
1967.01,0,1,1,0,5,0,0,3,0,0
2790.88,0,2,1,0,3,0,1,4,0,0
1008.98,1,16,0,0,0,0,1,1,4,0
2337.1,0,11,0,0,5,0,1,3,0,0
2298.18,1,18,0,0,0,1,1,1,2,0
1061.84,0,22,0,0,2,0,0,2,0,0
1382.08,0,0,1,0,5,0,0,2,0,0
512.76,0,20,0,0,3,0,1,0,0,0
1775.89,0,19,0,0,5,2,0,2,0,0
1486.95,0,0,1,0,4,0,1,2,0,0
982.03,0,19,0,0,3,0,0,4,0,0
1899.16,0,0,1,0,4,1,0,4,0,0
1914.3,0,4,1,0,5,1,0,1,0,0
1000.93,1,6,1,0,4,0,0,0,4,0
1571.88,0,22,0,0,1,0,1,2,0,0
1178.93,0,2,1,0,2,0,0,4,0,0
2176.29,1,17,0,0,3,1,1,3,3,0
2812.04,1,2,1,0,5,1,0,3,2,0
1645.65,0,3,1,0,3,0,0,4,0,0
2186.71,0,15,0,0,0,0,1,3,0,0
2130.13,1,2,1,0,1,0,1,4,4,0
1181.3,0,8,0,0,2,1,0,2,0,0
1545.82,0,6,1,0,4,1,0,2,0,0
2316.81,0,5,1,0,1,0,0,1,0,0
1534.26,1,9,0,0,0,0,0,1,3,0
1521.85,0,10,0,0,0,1,1,2,0,0
1720.9,0,0,1,0,4,0,0,0,0,0
790.85,0,18,0,0,3,1,0,1,0,0
1677.11,0,20,0,0,1,1,0,3,0,0
1813.7,0,17,0,0,3,0,1,2,0,0
2367.81,1,15,0,0,3,1,0,2,1,0
1573.45,0,2,1,0,1,1,0,4,0,0
2140.69,0,18,0,0,3,1,0,4,0,0
1223.15,1,20,0,0,5,2,0,2,4,0
1269.56,0,0,1,0,1,0,1,2,0,0
2542.81,1,18,0,0,0,1,0,0,2,0
431.31,0,19,0,0,3,0,0,3,0,0
1167.25,0,2,1,0,3,0,1,0,0,0
2066.06,0,17,0,0,3,0,1,2,0,0
1331.47,1,20,0,0,0,0,1,3,1,0
1632.59,1,9,0,0,3,0,0,2,3,0
3169.53,1,9,0,0,4,1,0,2,4,0
1432.16,0,12,0,0,0,0,1,1,0,0
2758.19,1,3,1,0,0,0,0,1,4,0
7208.32,1,13,0,1,2,0,0,4,2,1
1096.84,0,13,0,0,5,0,0,4,0,0
1811.15,0,22,0,0,4,1,1,0,0,0
